Fecha;Provincia;Consumo energético (kWh/m²);Media de residentes;Potencia contratada (kW);Tipo de vivienda
2024-12-14;Alicante;183.2;2.3;3.3;Adosado
2024-12-14;Almería;104.76;2.3;5.5;Casa unifamiliar
2024-12-14;Asturias;46.16;2.0;5.5;Adosado
2024-12-14;Ávila;240.77;4.2;4.4;Dúplex
2024-12-14;Badajoz;34.39;2.3;5.5;Adosado
2024-12-14;Baleares;29.42;3.4;7.7;Adosado
2024-12-14;Barcelona;240.15;4.1;4.4;Adosado
2024-12-14;Burgos;265.6;4.1;3.3;Adosado
2024-12-14;Cáceres;177.7;4.9;7.7;Adosado
2024-12-14;Cádiz;242.89;3.0;3.3;Adosado
2024-12-14;Cantabria;158.46;1.2;5.5;Adosado
2024-12-14;Castellón;280.99;2.0;6.6;Adosado
2024-12-14;Ciudad Real;279.72;3.1;3.3;Piso
2024-12-14;Córdoba;157.82;3.3;6.6;Adosado
2024-12-14;La Coruña;113.61;1.4;6.6;Casa unifamiliar
2024-12-14;Cuenca;227.25;4.4;4.4;Casa unifamiliar
2024-12-14;Gerona;58.46;4.6;4.4;Dúplex
2024-12-14;Granada;123.02;3.4;4.4;Dúplex
2024-12-14;Guadalajara;283.79;1.8;4.4;Piso
2024-12-14;Guipúzcoa;67.19;1.2;6.6;Adosado
2024-12-14;Huelva;150.85;2.0;3.3;Dúplex
2024-12-14;Huesca;191.59;3.5;4.4;Piso
2024-12-14;Jaén;289.82;3.8;6.6;Piso
2024-12-14;León;181.03;2.7;6.6;Casa unifamiliar
2024-12-14;Lérida;234.4;3.2;5.5;Casa unifamiliar
2024-12-14;Lugo;92.36;3.9;7.7;Piso
2024-12-14;Madrid;181.85;4.4;3.3;Casa unifamiliar
2024-12-14;Málaga;235.77;4.0;4.4;Piso
2024-12-14;Murcia;157.85;4.5;6.6;Casa unifamiliar
2024-12-14;Navarra;31.92;2.8;3.3;Piso
2024-12-14;Orense;242.99;3.7;5.5;Adosado
2024-12-14;Palencia;287.24;4.9;4.4;Casa unifamiliar
2024-12-14;Las Palmas;119.4;2.8;4.4;Piso
2024-12-14;Pontevedra;122.15;2.6;7.7;Casa unifamiliar
2024-12-14;La Rioja;237.18;3.6;3.3;Casa unifamiliar
2024-12-14;Salamanca;63.2;3.3;4.4;Casa unifamiliar
2024-12-14;Segovia;113.24;3.5;7.7;Adosado
2024-12-14;Sevilla;178.79;2.8;3.3;Adosado
2024-12-14;Soria;57.44;3.9;6.6;Adosado
2024-12-14;Tarragona;96.89;3.7;3.3;Casa unifamiliar
2024-12-14;Santa Cruz de Tenerife;118.7;4.8;6.6;Adosado
2024-12-14;Teruel;62.07;1.3;3.3;Piso
2024-12-14;Toledo;207.38;2.2;6.6;Adosado
2024-12-14;Valencia;29.29;2.2;5.5;Dúplex
2024-12-14;Valladolid;93.46;2.3;4.4;Casa unifamiliar
2024-12-14;Vizcaya;183.63;2.7;4.4;Dúplex
2024-12-14;Zamora;174.5;4.9;4.4;Casa unifamiliar
2024-12-14;Zaragoza;271.26;1.3;5.5;Casa unifamiliar
2024-12-15;Álava;267.39;2.1;3.3;Adosado
2024-12-15;Albacete;58.3;2.4;5.5;Piso
2024-12-15;Alicante;85.62;1.2;7.7;Casa unifamiliar
2024-12-15;Almería;186.16;3.7;7.7;Casa unifamiliar
2024-12-15;Asturias;171.27;5.0;4.4;Casa unifamiliar
2024-12-15;Ávila;55.87;2.0;7.7;Casa unifamiliar
2024-12-15;Badajoz;163.12;2.0;6.6;Dúplex
2024-12-15;Baleares;248.4;1.3;4.4;Adosado
2024-12-15;Barcelona;256.2;2.7;4.4;Dúplex
2024-12-15;Burgos;82.21;2.5;4.4;Adosado
2024-12-15;Cáceres;79.07;4.0;6.6;Adosado
2024-12-15;Cádiz;78.68;2.7;6.6;Piso
2024-12-15;Cantabria;219.28;2.6;3.3;Dúplex
2024-12-15;Castellón;298.53;2.1;3.3;Dúplex
2024-12-15;Ciudad Real;272.57;3.8;7.7;Adosado
2024-12-15;Córdoba;250.73;3.0;7.7;Dúplex
2024-12-15;La Coruña;273.7;2.3;7.7;Piso
2024-12-15;Cuenca;145.09;1.5;5.5;Adosado
2024-12-15;Gerona;136.57;3.6;6.6;Dúplex
2024-12-15;Granada;186.9;5.0;6.6;Casa unifamiliar
2024-12-15;Guadalajara;21.31;3.6;3.3;Piso
2024-12-15;Guipúzcoa;150.79;2.0;6.6;Piso
2024-12-15;Huelva;48.19;3.6;4.4;Piso
2024-12-15;Huesca;100.71;1.7;3.3;Piso
2024-12-15;Jaén;173.32;4.4;7.7;Piso
2024-12-15;León;268.22;1.7;4.4;Casa unifamiliar
2024-12-15;Lérida;263.29;3.4;3.3;Piso
2024-12-15;Lugo;196.36;2.8;3.3;Casa unifamiliar
2024-12-15;Madrid;188.3;2.7;4.4;Casa unifamiliar
2024-12-15;Málaga;80.42;3.2;4.4;Dúplex
2024-12-15;Murcia;64.68;3.0;5.5;Adosado
2024-12-15;Navarra;231.37;3.6;4.4;Casa unifamiliar
2024-12-15;Orense;297.7;1.0;5.5;Casa unifamiliar
2024-12-15;Palencia;199.22;3.5;5.5;Adosado
2024-12-15;Las Palmas;207.8;2.2;7.7;Piso
2024-12-15;Pontevedra;216.71;4.2;3.3;Piso
2024-12-15;La Rioja;43.57;4.2;4.4;Dúplex
2024-12-15;Salamanca;297.07;3.3;7.7;Casa unifamiliar
2024-12-15;Segovia;77.03;2.5;6.6;Adosado
2024-12-15;Sevilla;29.28;4.4;6.6;Piso
2024-12-15;Soria;284.51;3.8;7.7;Piso
2024-12-15;Tarragona;129.22;4.5;6.6;Adosado
2024-12-15;Santa Cruz de Tenerife;279.42;3.1;6.6;Piso
2024-12-15;Teruel;41.57;2.8;6.6;Piso
2024-12-15;Toledo;61.39;1.3;5.5;Casa unifamiliar
2024-12-15;Valencia;56.87;4.8;5.5;Adosado
2024-12-15;Valladolid;295.21;2.6;4.4;Adosado
2024-12-15;Vizcaya;46.18;3.8;7.7;Adosado
2024-12-15;Zamora;76.12;4.4;3.3;Dúplex
2024-12-15;Zaragoza;291.97;2.4;4.4;Piso
2024-12-16;Álava;85.06;1.4;7.7;Adosado
2024-12-16;Albacete;283.15;3.6;6.6;Dúplex
2024-12-16;Alicante;50.94;3.9;7.7;Dúplex
2024-12-16;Almería;279.04;2.1;7.7;Casa unifamiliar
2024-12-16;Asturias;296.89;2.5;4.4;Piso
2024-12-16;Ávila;102.81;4.0;6.6;Adosado
2024-12-16;Badajoz;239.97;2.9;5.5;Casa unifamiliar
2024-12-16;Baleares;259.31;2.3;7.7;Dúplex
2024-12-16;Barcelona;46.94;1.6;6.6;Casa unifamiliar
2024-12-16;Burgos;287.28;1.5;7.7;Adosado
2024-12-16;Cáceres;175.6;3.8;6.6;Dúplex
2024-12-16;Cádiz;129.09;1.6;3.3;Casa unifamiliar
2024-12-16;Cantabria;52.33;4.3;7.7;Casa unifamiliar
2024-12-16;Castellón;98.12;1.3;6.6;Piso
2024-12-16;Ciudad Real;279.41;2.7;7.7;Dúplex
2024-12-16;Córdoba;43.29;2.0;3.3;Adosado
2024-12-16;La Coruña;71.99;2.0;6.6;Piso
2024-12-16;Cuenca;175.35;2.2;3.3;Dúplex
2024-12-16;Gerona;275.43;4.1;4.4;Adosado
2024-12-16;Granada;41.62;3.2;4.4;Casa unifamiliar
2024-12-16;Guadalajara;120.11;3.1;4.4;Dúplex
2024-12-16;Guipúzcoa;207.66;2.9;4.4;Adosado
2024-12-16;Huelva;74.73;4.9;6.6;Piso
2024-12-16;Huesca;229.72;3.3;7.7;Casa unifamiliar
2024-12-16;Jaén;37.17;4.1;7.7;Dúplex
2024-12-16;León;165.23;2.0;3.3;Piso
2024-12-16;Lérida;88.89;4.2;6.6;Adosado
2024-12-16;Lugo;248.83;4.1;4.4;Piso
2024-12-16;Madrid;218.63;2.7;4.4;Piso
2024-12-16;Málaga;141.26;2.3;7.7;Dúplex
2024-12-16;Murcia;203.85;1.6;5.5;Adosado
2024-12-16;Navarra;206.11;2.3;5.5;Casa unifamiliar
2024-12-16;Orense;229.86;3.1;4.4;Piso
2024-12-16;Palencia;212.11;2.6;3.3;Adosado
2024-12-16;Las Palmas;257.51;1.2;3.3;Adosado
2024-12-16;Pontevedra;214.8;1.5;5.5;Piso
2024-12-16;La Rioja;168.5;1.9;7.7;Piso
2024-12-16;Salamanca;252.83;3.7;7.7;Dúplex
2024-12-16;Segovia;159.26;3.5;3.3;Casa unifamiliar
2024-12-16;Sevilla;87.05;3.0;3.3;Adosado
2024-12-16;Soria;85.49;3.9;6.6;Casa unifamiliar
2024-12-16;Tarragona;246.01;1.1;4.4;Piso
2024-12-16;Santa Cruz de Tenerife;29.12;3.0;3.3;Casa unifamiliar
2024-12-16;Teruel;180.25;2.6;3.3;Dúplex
2024-12-16;Toledo;104.02;2.0;5.5;Adosado
2024-12-16;Valencia;109.22;1.3;4.4;Dúplex
2024-12-16;Valladolid;100.31;4.0;3.3;Casa unifamiliar
2024-12-16;Vizcaya;283.51;2.5;7.7;Adosado
2024-12-16;Zamora;215.71;4.8;6.6;Piso
2024-12-16;Zaragoza;276.19;4.2;5.5;Dúplex
2024-12-17;Álava;284.41;1.6;3.3;Piso
2024-12-17;Albacete;147.77;1.3;6.6;Piso
2024-12-17;Alicante;59.95;3.9;7.7;Dúplex
2024-12-17;Almería;275.34;3.4;6.6;Piso
2024-12-17;Asturias;259.56;3.5;5.5;Piso
2024-12-17;Ávila;121.72;1.6;3.3;Adosado
2024-12-17;Badajoz;165.29;4.3;3.3;Adosado
2024-12-17;Baleares;225.95;2.9;6.6;Casa unifamiliar
2024-12-17;Barcelona;34.94;4.3;5.5;Adosado
2024-12-17;Burgos;83.91;4.9;4.4;Dúplex
2024-12-17;Cáceres;169.23;3.1;3.3;Adosado
2024-12-17;Cádiz;66.17;3.3;5.5;Piso
2024-12-17;Cantabria;297.25;4.3;3.3;Adosado
2024-12-17;Castellón;259.86;3.7;4.4;Casa unifamiliar
2024-12-17;Ciudad Real;236.58;1.6;3.3;Casa unifamiliar
2024-12-17;Córdoba;130.11;1.2;3.3;Adosado
2024-12-17;La Coruña;135.94;4.0;3.3;Casa unifamiliar
2024-12-17;Cuenca;286.94;1.4;5.5;Adosado
2024-12-17;Gerona;161.07;3.6;6.6;Dúplex
2024-12-17;Granada;132.66;3.5;4.4;Piso
2024-12-17;Guadalajara;219.16;1.4;6.6;Dúplex
2024-12-17;Guipúzcoa;58.83;3.7;6.6;Piso
2024-12-17;Huelva;222.56;2.0;4.4;Casa unifamiliar
2024-12-17;Huesca;216.05;3.5;5.5;Casa unifamiliar
2024-12-17;Jaén;225.9;1.7;5.5;Dúplex
2024-12-17;León;105.48;4.1;5.5;Piso
2024-12-17;Lérida;196.96;4.9;4.4;Casa unifamiliar
2024-12-17;Lugo;68.58;4.1;5.5;Dúplex
2024-12-17;Madrid;150.65;3.9;5.5;Adosado
2024-12-17;Málaga;198.51;2.1;5.5;Adosado
2024-12-17;Murcia;94.89;2.2;3.3;Adosado
2024-12-17;Navarra;236.5;3.3;7.7;Dúplex
2024-12-17;Orense;54.86;1.9;5.5;Casa unifamiliar
2024-12-17;Palencia;261.31;3.2;4.4;Dúplex
2024-12-17;Las Palmas;260.91;4.4;5.5;Dúplex
2024-12-17;Pontevedra;126.9;4.9;7.7;Dúplex
2024-12-17;La Rioja;139.63;4.1;4.4;Dúplex
2024-12-17;Salamanca;135.6;3.5;5.5;Casa unifamiliar
2024-12-17;Segovia;122.97;3.3;6.6;Dúplex
2024-12-17;Sevilla;270.88;1.3;5.5;Adosado
2024-12-17;Soria;134.72;1.1;5.5;Piso
2024-12-17;Tarragona;139.37;4.2;7.7;Casa unifamiliar
2024-12-17;Santa Cruz de Tenerife;266.18;1.7;6.6;Dúplex
2024-12-17;Teruel;187.25;1.8;7.7;Adosado
2024-12-17;Toledo;260.45;4.4;7.7;Dúplex
2024-12-17;Valencia;204.88;4.9;5.5;Dúplex
2024-12-17;Valladolid;286.01;1.6;5.5;Adosado
2024-12-17;Vizcaya;62.3;3.2;6.6;Adosado
2024-12-17;Zamora;83.57;3.3;4.4;Dúplex
2024-12-17;Zaragoza;23.19;2.2;6.6;Adosado
2024-12-18;Álava;222.49;1.4;7.7;Casa unifamiliar
2024-12-18;Albacete;206.34;3.0;7.7;Casa unifamiliar
2024-12-18;Alicante;154.1;2.2;7.7;Piso
2024-12-18;Almería;183.03;1.1;7.7;Adosado
2024-12-18;Asturias;99.94;3.6;3.3;Piso
2024-12-18;Ávila;257.66;4.0;5.5;Dúplex
2024-12-18;Badajoz;53.09;3.2;3.3;Casa unifamiliar
2024-12-18;Baleares;240.54;3.5;6.6;Dúplex
2024-12-18;Barcelona;52.27;3.5;5.5;Adosado
2024-12-18;Burgos;180.48;2.6;3.3;Casa unifamiliar
2024-12-18;Cáceres;117.59;4.9;5.5;Casa unifamiliar
2024-12-18;Cádiz;254.12;1.0;3.3;Piso
2024-12-18;Cantabria;122.94;3.3;4.4;Adosado
2024-12-18;Castellón;27.51;3.5;6.6;Adosado
2024-12-18;Ciudad Real;273.53;3.1;5.5;Piso
2024-12-18;Córdoba;178.89;3.9;6.6;Casa unifamiliar
2024-12-18;La Coruña;289.99;1.8;3.3;Dúplex
2024-12-18;Cuenca;134.18;3.5;7.7;Adosado
2024-12-18;Gerona;271.19;1.6;7.7;Piso
2024-12-18;Granada;222.52;3.2;3.3;Adosado
2024-12-18;Guadalajara;64.58;1.0;6.6;Dúplex
2024-12-18;Guipúzcoa;135.94;1.4;5.5;Piso
2024-12-18;Huelva;189.08;1.7;3.3;Casa unifamiliar
2024-12-18;Huesca;260.03;4.2;5.5;Piso
2024-12-18;Jaén;85.09;3.1;5.5;Adosado
2024-12-18;León;204.18;1.4;3.3;Piso
2024-12-18;Lérida;188.91;1.0;4.4;Casa unifamiliar
2024-12-18;Lugo;195.37;2.7;6.6;Piso
2024-12-18;Madrid;65.81;3.7;3.3;Piso
2024-12-18;Málaga;246.68;1.6;4.4;Dúplex
2024-12-18;Murcia;270.16;1.3;3.3;Dúplex
2024-12-18;Navarra;145.67;4.3;4.4;Casa unifamiliar
2024-12-18;Orense;134.67;3.3;4.4;Casa unifamiliar
2024-12-18;Palencia;58.75;2.1;4.4;Adosado
2024-12-18;Las Palmas;295.81;1.5;5.5;Casa unifamiliar
2024-12-18;Pontevedra;224.03;4.6;4.4;Casa unifamiliar
2024-12-18;La Rioja;183.71;1.6;5.5;Dúplex
2024-12-18;Salamanca;188.18;4.0;5.5;Piso
2024-12-18;Segovia;284.85;2.6;5.5;Casa unifamiliar
2024-12-18;Sevilla;55.23;3.9;3.3;Adosado
2024-12-18;Soria;55.05;4.7;7.7;Piso
2024-12-18;Tarragona;281.2;3.9;4.4;Casa unifamiliar
2024-12-18;Santa Cruz de Tenerife;194.57;2.0;3.3;Adosado
2024-12-18;Teruel;284.44;3.1;5.5;Casa unifamiliar
2024-12-18;Toledo;20.03;3.4;5.5;Dúplex
2024-12-18;Valencia;193.5;2.7;4.4;Casa unifamiliar
2024-12-18;Valladolid;284.12;4.8;7.7;Dúplex
2024-12-18;Vizcaya;175.99;2.0;6.6;Piso
2024-12-18;Zamora;153.36;3.2;7.7;Adosado
2024-12-18;Zaragoza;150.84;2.7;5.5;Dúplex
2024-12-19;Álava;191.51;1.4;4.4;Dúplex
2024-12-19;Albacete;92.89;2.5;6.6;Dúplex
2024-12-19;Alicante;54.81;4.5;6.6;Piso
2024-12-19;Almería;153.53;3.3;3.3;Dúplex
2024-12-19;Asturias;188.18;4.9;7.7;Casa unifamiliar
2024-12-19;Ávila;248.52;4.8;5.5;Dúplex
2024-12-19;Badajoz;165.84;2.4;6.6;Dúplex
2024-12-19;Baleares;195.69;4.7;4.4;Piso
2024-12-19;Barcelona;118.81;1.0;7.7;Adosado
2024-12-19;Burgos;254.05;3.1;3.3;Casa unifamiliar
2024-12-19;Cáceres;286.25;2.7;3.3;Dúplex
2024-12-19;Cádiz;167.73;1.9;5.5;Casa unifamiliar
2024-12-19;Cantabria;91.5;4.9;7.7;Adosado
2024-12-19;Castellón;288.41;3.4;5.5;Dúplex
2024-12-19;Ciudad Real;257.38;4.9;3.3;Dúplex
2024-12-19;Córdoba;215.25;2.2;3.3;Casa unifamiliar
2024-12-19;La Coruña;37.94;3.2;6.6;Piso
2024-12-19;Cuenca;222.3;3.5;3.3;Adosado
2024-12-19;Gerona;216.66;2.7;7.7;Adosado
2024-12-19;Granada;274.84;3.4;5.5;Casa unifamiliar
2024-12-19;Guadalajara;44.31;3.1;7.7;Adosado
2024-12-19;Guipúzcoa;267.84;4.1;6.6;Piso
2024-12-19;Huelva;206.88;2.5;5.5;Adosado
2024-12-19;Huesca;254.08;3.6;3.3;Casa unifamiliar
2024-12-19;Jaén;168.63;2.6;4.4;Adosado
2024-12-19;León;122.9;3.0;4.4;Adosado
2024-12-19;Lérida;139.16;3.2;5.5;Piso
2024-12-19;Lugo;24.6;3.3;3.3;Piso
2024-12-19;Madrid;149.07;4.7;3.3;Casa unifamiliar
2024-12-19;Málaga;42.06;3.1;3.3;Adosado
2024-12-19;Murcia;106.24;3.0;4.4;Dúplex
2024-12-19;Navarra;233.16;2.6;5.5;Dúplex
2024-12-19;Orense;29.82;4.0;7.7;Adosado
2024-12-19;Palencia;286.3;4.5;4.4;Dúplex
2024-12-19;Las Palmas;269.6;2.5;5.5;Casa unifamiliar
2024-12-19;Pontevedra;273.25;3.5;7.7;Adosado
2024-12-19;La Rioja;33.59;2.4;6.6;Casa unifamiliar
2024-12-19;Salamanca;248.75;3.4;6.6;Casa unifamiliar
2024-12-19;Segovia;125.21;3.2;3.3;Adosado
2024-12-19;Sevilla;210.99;2.7;4.4;Adosado
2024-12-19;Soria;74.72;4.7;5.5;Casa unifamiliar
2024-12-19;Tarragona;37.7;1.9;5.5;Adosado
2024-12-19;Santa Cruz de Tenerife;108.24;1.1;5.5;Casa unifamiliar
2024-12-19;Teruel;179.05;1.6;3.3;Dúplex
2024-12-19;Toledo;30.93;4.4;5.5;Dúplex
2024-12-19;Valencia;47.26;3.1;5.5;Dúplex
2024-12-19;Valladolid;189.98;2.6;5.5;Casa unifamiliar
2024-12-19;Vizcaya;217.77;4.6;3.3;Dúplex
2024-12-19;Zamora;269.13;3.2;4.4;Adosado
2024-12-19;Zaragoza;147.81;1.7;4.4;Adosado
2024-12-20;Álava;102.64;3.4;5.5;Casa unifamiliar
2024-12-20;Albacete;160.08;4.8;6.6;Piso
2024-12-20;Alicante;40.71;1.7;6.6;Casa unifamiliar
2024-12-20;Almería;131.72;1.4;3.3;Adosado
2024-12-20;Asturias;58.08;4.1;5.5;Adosado
2024-12-20;Ávila;189.5;4.8;3.3;Adosado
2024-12-20;Badajoz;251.38;3.4;7.7;Dúplex
2024-12-20;Baleares;52.44;5.0;5.5;Dúplex
2024-12-20;Barcelona;56.06;4.7;6.6;Casa unifamiliar
2024-12-20;Burgos;208.89;3.1;6.6;Dúplex
2024-12-20;Cáceres;235.14;4.2;5.5;Piso
2024-12-20;Cádiz;168.85;2.6;4.4;Dúplex
2024-12-20;Cantabria;176.0;1.7;3.3;Casa unifamiliar
2024-12-20;Castellón;246.77;3.5;6.6;Dúplex
2024-12-20;Ciudad Real;232.89;3.8;6.6;Casa unifamiliar
2024-12-20;Córdoba;287.24;3.1;3.3;Dúplex
2024-12-20;La Coruña;71.08;2.8;6.6;Casa unifamiliar
2024-12-20;Cuenca;47.94;4.4;7.7;Adosado
2024-12-20;Gerona;192.45;3.3;7.7;Dúplex
2024-12-20;Granada;62.38;4.1;5.5;Casa unifamiliar
2024-12-20;Guadalajara;228.94;3.5;4.4;Casa unifamiliar
2024-12-20;Guipúzcoa;259.38;1.4;5.5;Adosado
2024-12-20;Huelva;261.93;4.3;7.7;Casa unifamiliar
2024-12-20;Huesca;249.71;4.8;7.7;Piso
2024-12-20;Jaén;136.25;2.3;5.5;Dúplex
2024-12-20;León;189.81;4.4;3.3;Adosado
2024-12-20;Lérida;194.69;3.7;5.5;Casa unifamiliar
2024-12-20;Lugo;67.46;2.3;6.6;Casa unifamiliar
2024-12-20;Madrid;92.66;4.9;7.7;Piso
2024-12-20;Málaga;79.31;2.3;6.6;Piso
2024-12-20;Murcia;94.9;4.1;4.4;Piso
2024-12-20;Navarra;86.91;4.9;3.3;Casa unifamiliar
2024-12-20;Orense;167.22;4.7;4.4;Dúplex
2024-12-20;Palencia;173.33;3.2;7.7;Dúplex
2024-12-20;Las Palmas;219.2;4.7;6.6;Dúplex
2024-12-20;Pontevedra;87.1;1.3;7.7;Dúplex
2024-12-20;La Rioja;92.02;4.9;3.3;Casa unifamiliar
2024-12-20;Salamanca;156.95;2.8;5.5;Piso
2024-12-20;Segovia;224.08;3.4;3.3;Piso
2024-12-20;Sevilla;118.5;4.7;4.4;Dúplex
2024-12-20;Soria;165.09;4.5;3.3;Dúplex
2024-12-20;Tarragona;69.72;1.5;6.6;Adosado
2024-12-20;Santa Cruz de Tenerife;232.87;1.7;7.7;Casa unifamiliar
2024-12-20;Teruel;146.18;3.2;7.7;Piso
2024-12-20;Toledo;55.07;1.9;4.4;Adosado
2024-12-20;Valencia;293.63;1.5;7.7;Dúplex
2024-12-20;Valladolid;277.2;4.1;6.6;Piso
2024-12-20;Vizcaya;48.44;1.7;3.3;Dúplex
2024-12-20;Zamora;269.3;2.8;7.7;Adosado
2024-12-20;Zaragoza;176.35;1.7;4.4;Piso
2024-12-21;Álava;253.99;2.8;7.7;Dúplex
2024-12-21;Albacete;241.35;4.8;5.5;Casa unifamiliar
2024-12-21;Alicante;184.16;3.5;4.4;Casa unifamiliar
2024-12-21;Almería;209.64;3.6;4.4;Casa unifamiliar
2024-12-21;Asturias;65.14;4.6;3.3;Casa unifamiliar
2024-12-21;Ávila;216.86;4.9;5.5;Dúplex
2024-12-21;Badajoz;284.66;2.0;3.3;Piso
2024-12-21;Baleares;55.3;2.0;6.6;Casa unifamiliar
2024-12-21;Barcelona;240.49;1.7;5.5;Casa unifamiliar
2024-12-21;Burgos;221.81;2.7;7.7;Adosado
2024-12-21;Cáceres;288.67;1.7;4.4;Dúplex
2024-12-21;Cádiz;52.5;4.2;4.4;Dúplex
2024-12-21;Cantabria;43.18;2.4;5.5;Piso
2024-12-21;Castellón;54.8;4.0;6.6;Casa unifamiliar
2024-12-21;Ciudad Real;287.67;2.7;7.7;Piso
2024-12-21;Córdoba;223.09;2.7;5.5;Adosado
2024-12-21;La Coruña;121.77;2.4;4.4;Adosado
2024-12-21;Cuenca;214.23;4.9;4.4;Adosado
2024-12-21;Gerona;155.23;2.9;6.6;Casa unifamiliar
2024-12-21;Granada;174.49;1.5;5.5;Casa unifamiliar
2024-12-21;Guadalajara;31.47;2.1;3.3;Dúplex
2024-12-21;Guipúzcoa;81.13;3.9;6.6;Casa unifamiliar
2024-12-21;Huelva;276.45;4.6;7.7;Casa unifamiliar
2024-12-21;Huesca;186.48;4.3;4.4;Dúplex
2024-12-21;Jaén;269.56;4.3;6.6;Casa unifamiliar
2024-12-21;León;239.68;3.3;4.4;Piso
2024-12-21;Lérida;76.31;2.1;6.6;Dúplex
2024-12-21;Lugo;152.76;3.7;7.7;Casa unifamiliar
2024-12-21;Madrid;148.77;5.0;4.4;Dúplex
2024-12-21;Málaga;62.96;3.4;5.5;Casa unifamiliar
2024-12-21;Murcia;106.05;4.3;4.4;Adosado
2024-12-21;Navarra;273.19;2.3;5.5;Casa unifamiliar
2024-12-21;Orense;56.41;2.4;3.3;Dúplex
2024-12-21;Palencia;85.53;4.7;4.4;Piso
2024-12-21;Las Palmas;124.99;3.8;5.5;Adosado
2024-12-21;Pontevedra;96.95;1.8;4.4;Adosado
2024-12-21;La Rioja;260.44;2.7;6.6;Casa unifamiliar
2024-12-21;Salamanca;257.43;1.1;3.3;Piso
2024-12-21;Segovia;92.55;3.9;4.4;Dúplex
2024-12-21;Sevilla;179.39;4.5;4.4;Piso
2024-12-21;Soria;255.45;4.8;3.3;Piso
2024-12-21;Tarragona;245.48;2.0;3.3;Casa unifamiliar
2024-12-21;Santa Cruz de Tenerife;269.19;2.4;5.5;Casa unifamiliar
2024-12-21;Teruel;219.51;4.9;7.7;Dúplex
2024-12-21;Toledo;176.24;3.5;4.4;Dúplex
2024-12-21;Valencia;225.99;1.0;4.4;Casa unifamiliar
2024-12-21;Valladolid;167.95;3.8;5.5;Casa unifamiliar
2024-12-21;Vizcaya;93.62;5.0;5.5;Casa unifamiliar
2024-12-21;Zamora;127.96;4.6;7.7;Casa unifamiliar
2024-12-21;Zaragoza;121.09;2.1;4.4;Piso
2024-12-22;Álava;246.79;2.9;7.7;Dúplex
2024-12-22;Albacete;107.81;3.2;4.4;Piso
2024-12-22;Alicante;148.76;4.0;4.4;Dúplex
2024-12-22;Almería;207.89;3.4;4.4;Piso
2024-12-22;Asturias;185.48;1.5;5.5;Casa unifamiliar
2024-12-22;Ávila;178.45;1.2;6.6;Dúplex
2024-12-22;Badajoz;199.24;2.6;4.4;Piso
2024-12-22;Baleares;105.46;1.4;5.5;Dúplex
2024-12-22;Barcelona;111.44;2.0;6.6;Dúplex
2024-12-22;Burgos;260.43;2.8;6.6;Casa unifamiliar
2024-12-22;Cáceres;78.72;2.8;3.3;Dúplex
2024-12-22;Cádiz;294.37;1.9;5.5;Casa unifamiliar
2024-12-22;Cantabria;43.2;3.1;3.3;Casa unifamiliar
2024-12-22;Castellón;120.69;1.1;3.3;Adosado
2024-12-22;Ciudad Real;168.88;3.7;6.6;Adosado
2024-12-22;Córdoba;261.47;3.5;4.4;Piso
2024-12-22;La Coruña;42.92;2.3;7.7;Casa unifamiliar
2024-12-22;Cuenca;103.99;1.7;4.4;Dúplex
2024-12-22;Gerona;88.33;4.5;7.7;Piso
2024-12-22;Granada;210.42;1.8;7.7;Adosado
2024-12-22;Guadalajara;134.05;2.9;6.6;Dúplex
2024-12-22;Guipúzcoa;46.6;3.1;4.4;Piso
2024-12-22;Huelva;251.9;1.0;7.7;Casa unifamiliar
2024-12-22;Huesca;49.64;3.6;3.3;Casa unifamiliar
2024-12-22;Jaén;234.39;4.1;5.5;Dúplex
2024-12-22;León;24.25;1.6;5.5;Adosado
2024-12-22;Lérida;21.7;3.0;3.3;Adosado
2024-12-22;Lugo;81.61;1.7;6.6;Piso
2024-12-22;Madrid;129.59;2.8;3.3;Adosado
2024-12-22;Málaga;20.58;3.9;6.6;Piso
2024-12-22;Murcia;67.11;1.1;4.4;Casa unifamiliar
2024-12-22;Navarra;63.72;3.6;3.3;Casa unifamiliar
2024-12-22;Orense;51.71;3.4;5.5;Adosado
2024-12-22;Palencia;227.56;2.3;6.6;Casa unifamiliar
2024-12-22;Las Palmas;202.67;1.3;4.4;Dúplex
2024-12-22;Pontevedra;173.88;4.3;3.3;Piso
2024-12-22;La Rioja;134.14;3.9;4.4;Dúplex
2024-12-22;Salamanca;283.38;3.0;3.3;Adosado
2024-12-22;Segovia;235.72;4.3;3.3;Dúplex
2024-12-22;Sevilla;80.74;3.2;5.5;Adosado
2024-12-22;Soria;294.07;2.4;6.6;Adosado
2024-12-22;Tarragona;133.41;2.3;5.5;Casa unifamiliar
2024-12-22;Santa Cruz de Tenerife;265.92;4.6;4.4;Casa unifamiliar
2024-12-22;Teruel;287.71;2.3;3.3;Piso
2024-12-22;Toledo;75.36;1.4;4.4;Piso
2024-12-22;Valencia;295.95;2.7;3.3;Casa unifamiliar
2024-12-22;Valladolid;151.64;4.0;7.7;Piso
2024-12-22;Vizcaya;162.97;3.1;4.4;Dúplex
2024-12-22;Zamora;151.58;2.5;6.6;Piso
2024-12-22;Zaragoza;82.36;1.4;7.7;Casa unifamiliar
